Province_State,Country_Region,Confirmed,Deaths,Latitude,Longitude
Puerto Rico,US,750.0,0.0,18.439692,-66.926113
Puerto Rico,US,1086.0,0.0,18.335443,-67.23174
Puerto Rico,US,-1259.0,-147.0,18.346329,-65.813742
Puerto Rico,US,-19213.0,-371.0,18.08282,-66.943758
Puerto Rico,US,-6363.0,-32.0,18.010386999999994,-66.256592
Puerto Rico,US,-103594.0,-2029.0,18.111484,-67.03858100000001
Puerto Rico,US,23875.0,-12.0,18.386933,-66.061128
Puerto Rico,US,-8196.0,-181.0,18.147987,-65.976392
Puerto Rico,US,-106.0,-42.0,18.328646,-66.971214
Puerto Rico,US,-21471.0,-253.0,17.994525,-66.388913
Puerto Rico,US,5829.0,-16.0,18.362406,-66.246616
Puerto Rico,US,-21626.0,-557.0,18.431446,-66.213553
Puerto Rico,US,3897.0,-56.0,18.336159,-65.99888399999999
Puerto Rico,US,4173.0,3242.0,,
Puerto Rico,US,-21829.0,-238.0,18.271214,-66.702984
Puerto Rico,US,-21812.0,-228.0,18.409346,-66.33725
Puerto Rico,US,3974.0,-45.0,18.428262,-66.397924
Puerto Rico,US,-55736.0,-566.0,18.123276,-65.44097099999999
Puerto Rico,US,-6198.0,-172.0,18.127951,-66.473115
Puerto Rico,US,-3217.0,-87.0,18.070399,-65.896289
Puerto Rico,US,-4049.0,-118.0,18.080374,-66.858814
Recovered,US,-4271.0,-120.0,,
Rhode Island,US,2773.0,5.0,41.71018079,-71.28652315
Rhode Island,US,19394.0,231.0,41.67106337,-71.57641596
Rhode Island,US,6347.0,-34.0,41.5642026,-71.26569799
Rhode Island,US,112428.0,1944.0,41.87064746,-71.57753536
Rhode Island,US,21214.0,-12.0,,
Rhode Island,US,15738.0,107.0,41.45961631,-71.61435303
South Carolina,US,-18052.0,-394.0,34.22333378,-82.46170658
South Carolina,US,20821.0,215.0,33.54338026,-81.63645384
South Carolina,US,-86225.0,-1076.0,32.98837386,-81.35321066
South Carolina,US,30514.0,642.0,34.51828081,-82.63959517
South Carolina,US,-348.0,5.0,33.21927586,-81.05659969
South Carolina,US,-47444.0,-582.0,33.26679302,-81.43584352
South Carolina,US,25565.0,268.0,32.39226291,-80.72619758
South Carolina,US,23476.0,204.0,33.20222596,-79.94654523
South Carolina,US,-11182.0,-131.0,33.66926881,-80.77722168
South Carolina,US,63234.0,579.0,32.82487866,-79.96512315
South Carolina,US,8461.0,201.0,35.05122251,-81.61828622
South Carolina,US,-37754.0,-430.0,34.69249168,-81.1583216
South Carolina,US,3744.0,45.0,34.64137396,-80.15640140000002
South Carolina,US,1371.0,74.0,33.66610974,-80.21647898
South Carolina,US,4790.0,164.0,32.87582989,-80.67641292
South Carolina,US,6693.0,120.0,34.33358335,-79.96027485
South Carolina,US,-5583.0,-33.0,34.39007791,-79.37741872
South Carolina,US,24566.0,124.0,33.0794369,-80.40502652
South Carolina,US,-18232.0,-272.0,33.77221995,-81.96231108
South Carolina,US,-54941.0,-542.0,34.39287073,-81.1195624
South Carolina,US,26469.0,504.0,34.02361754,-79.70189312
South Carolina,US,-39453.0,-692.0,33.43443342,-79.33202141
South Carolina,US,101041.0,1330.0,34.89502264,-82.37295012
South Carolina,US,13726.0,242.0,34.15272415,-82.12715789
South Carolina,US,-344.0,-9.0,32.77419582,-81.13845571
South Carolina,US,62341.0,823.0,33.9212828,-78.99555293
South Carolina,US,-34546.0,-338.0,32.43171982,-81.02487495
South Carolina,US,12825.0,203.0,34.33988254,-80.58763164
South Carolina,US,14609.0,205.0,34.68270843,-80.70513032
South Carolina,US,12203.0,238.0,34.48244419,-82.00490796
South Carolina,US,1270.0,53.0,34.16393091,-80.25690731
South Carolina,US,54943.0,694.0,33.89665987,-81.27146426
South Carolina,US,-74.0,48.0,34.07859748,-79.36400756
South Carolina,US,4461.0,75.0,34.59905577,-79.67561152
South Carolina,US,1055.0,16.0,33.90161443,-82.30794338
South Carolina,US,6823.0,129.0,34.28629098,-81.59935761
South Carolina,US,16811.0,259.0,34.75225169,-83.06742317
South Carolina,US,14136.0,318.0,33.4391073,-80.79886287
South Carolina,US,29515.0,507.0,34.88807695,-82.72791551
South Carolina,US,74184.0,786.0,34.01791263,-80.90267209
South Carolina,US,-2130.0,-21.0,34.00795823,-81.72713237
South Carolina,US,65402.0,1269.0,34.92960077,-81.99225984
South Carolina,US,16945.0,298.0,33.91826534,-80.37942316
South Carolina,US,-3371.0,-68.0,,
South Carolina,US,4368.0,83.0,34.68835752,-81.61730349
South Carolina,US,5295.0,121.0,33.62190129,-79.72767442
South Carolina,US,50056.0,514.0,34.97281497,-81.18085944
South Dakota,US,132.0,8.0,43.71757685,-98.56050467
South Dakota,US,3197.0,35.0,44.41464384,-98.27858469
South Dakota,US,-184.0,-7.0,43.19486375,-101.6665572
South Dakota,US,1477.0,17.0,42.98914167,-97.88592746
South Dakota,US,4657.0,-1.0,44.36974375,-96.79079945
South Dakota,US,7081.0,77.0,45.58994323,-98.35165355
South Dakota,US,777.0,6.0,43.71756379,-99.08118954
South Dakota,US,-354.0,-23.0,44.07657829,-99.20814467
South Dakota,US,1779.0,34.0,44.90608745,-103.5079318
South Dakota,US,-200.0,2.0,45.77074915,-100.0510181
South Dakota,US,2020.0,31.0,43.20660134,-98.58856175
South Dakota,US,-2027.0,-37.0,44.85834507,-97.72925109
South Dakota,US,1513.0,-12.0,42.91296147,-96.97656917
South Dakota,US,6305.0,90.0,44.97788119,-97.18827677
South Dakota,US,445.0,0.0,45.70889983,-101.1970473
South Dakota,US,1245.0,4.0,43.67741105,-103.4534521
South Dakota,US,4431.0,72.0,43.67490933,-98.14458906
South Dakota,US,107.0,12.0,45.367281,-97.60737498
South Dakota,US,-615.0,-8.0,44.75994309,-96.66943645
South Dakota,US,-1281.0,-15.0,45.15639647,-100.8709139
South Dakota,US,-8561.0,-64.0,43.38520741,-98.36978007
South Dakota,US,34.0,3.0,45.41846445,-99.21545423
South Dakota,US,900.0,24.0,43.23929297,-103.5275691
South Dakota,US,-360.0,-9.0,45.07082625,-99.14535601
South Dakota,US,1297.0,43.0,45.1723937,-96.77002276
South Dakota,US,-2622.0,1.0,43.19419064,-99.18883902
South Dakota,US,82.0,9.0,44.29299053,-101.539099
South Dakota,US,897.0,30.0,44.67385954,-97.18829593
South Dakota,US,-32894.0,-360.0,44.54708407,-99.00386459
South Dakota,US,-194.0,-15.0,43.6746384,-97.78715148
South Dakota,US,-2006.0,-48.0,45.58015551,-103.4958629
South Dakota,US,-12441.0,-158.0,44.39091534,-99.99661148
South Dakota,US,976.0,15.0,43.33449012,-97.75536441
South Dakota,US,-167.0,1.0,44.54747703,-99.48572582
South Dakota,US,-1001.0,-24.0,43.69318385,-101.6255063
South Dakota,US,-14.0,16.0,44.06637798,-98.62965972
South Dakota,US,-738.0,-25.0,43.96278565,-100.6940008
South Dakota,US,657.0,18.0,44.36956169,-97.4913945
South Dakota,US,1705.0,19.0,44.02193107,-97.12926365
South Dakota,US,3626.0,43.0,44.35919441,-103.7929428
South Dakota,US,11162.0,63.0,43.27841182,-96.7203905
South Dakota,US,-337.0,-47.0,43.89522709,-99.85201878
South Dakota,US,570.0,8.0,45.75870838,-97.59855639
South Dakota,US,-1245.0,-13.0,43.6742571,-97.36863144
South Dakota,US,-430.0,-6.0,45.76626028,-99.22118798
South Dakota,US,1977.0,22.0,44.56676791,-102.7162741
South Dakota,US,25.0,-5.0,43.58078848,-100.7563186
South Dakota,US,-10126.0,-172.0,44.02197882,-97.60992207
South Dakota,US,35869.0,298.0,43.67441641,-96.7910885
South Dakota,US,-1115.0,-18.0,44.02266214,-96.67081159
South Dakota,US,-169.0,42.0,43.33749164,-102.5555498
South Dakota,US,4795.0,71.0,44.0025835,-102.8240777
South Dakota,US,-17868.0,-145.0,45.49049506,-102.4755586
South Dakota,US,-4497.0,-61.0,45.06583079,-99.95498503
South Dakota,US,-512.0,13.0,45.62975048,-96.94672673
South Dakota,US,-4131.0,-87.0,44.02351092,-98.0909816
South Dakota,US,-7333.0,-152.0,44.93837606,-98.34626602
South Dakota,US,-5162.0,-54.0,44.41381872,-100.7349153
South Dakota,US,-2662.0,-52.0,44.71571812,-100.1278092
South Dakota,US,-2004.0,-41.0,43.19338568,-100.7195503
South Dakota,US,-238.0,-10.0,43.34459388,-99.8854891
South Dakota,US,-4317.0,-42.0,43.3109081,-97.14865776
South Dakota,US,-8573.0,-128.0,,
South Dakota,US,118.0,-7.0,42.83112163,-96.6557828
South Dakota,US,-7793.0,-134.0,45.43019636,-100.0307514
South Dakota,US,-100299.0,-962.0,43.00924485,-97.39467635
South Dakota,US,-3000.0,-48.0,44.97881876,-101.6654622
Tennessee,US,12398.0,225.0,36.12684348,-84.19965764
Tennessee,US,1590.0,68.0,35.51123746,-86.45549096
Tennessee,US,-3777.0,-35.0,36.07110411,-88.06849355
Tennessee,US,-2642.0,-49.0,35.59942968,-85.20611967
Tennessee,US,22972.0,275.0,35.68938198,-83.92847788
Tennessee,US,17123.0,227.0,35.15739424,-84.857186
Tennessee,US,-947.0,-33.0,36.40355516,-84.15108559999999
Tennessee,US,-1819.0,-50.0,35.80990797,-86.05738983
Tennessee,US,2753.0,75.0,35.97366108,-88.45189331
Tennessee,US,1483.0,87.0,36.28969086,-82.12588974
Tennessee,US,5513.0,54.0,36.26136216,-87.08903581
Tennessee,US,-7096.0,-101.0,35.42527478,-88.6095842
Tennessee,US,-48235.0,-411.0,36.48319149,-83.65947309
Tennessee,US,803.0,26.0,36.55151008,-85.53930419
Tennessee,US,3827.0,100.0,35.9278914,-83.11828725
Tennessee,US,6758.0,142.0,35.49090731,-86.07311784
Tennessee,US,-4371.0,-55.0,35.81830662,-89.14916269
Tennessee,US,8762.0,209.0,35.95271721,-84.99840585
Tennessee,US,131437.0,1303.0,36.17007426,-86.78646056
Tennessee,US,-43.0,9.0,35.97616272,-85.83689361
Tennessee,US,-1215.0,-1.0,35.60048904,-88.11043779
Tennessee,US,9827.0,171.0,36.14669837,-87.35891709
Tennessee,US,6109.0,130.0,36.05931946,-89.41542855
Tennessee,US,6586.0,96.0,35.19615831,-89.41399032
Tennessee,US,-3900.0,-43.0,36.38128818,-84.92870012
Tennessee,US,5796.0,105.0,35.15634626,-86.09201039
Tennessee,US,-51087.0,-495.0,35.99438059,-88.93358327
Tennessee,US,4608.0,119.0,35.20222469,-87.03992678
Tennessee,US,382.0,42.0,36.27469206,-83.51254721
Tennessee,US,7651.0,184.0,36.17470125,-82.84691273
Tennessee,US,862.0,35.0,35.38433717,-85.72142731
Tennessee,US,8561.0,217.0,36.21990035,-83.26586179
Tennessee,US,62552.0,825.0,35.17670231,-85.16652245
Tennessee,US,-3129.0,-54.0,36.52692871,-83.22375847
Tennessee,US,-9476.0,-171.0,35.20772017,-88.99161161
Tennessee,US,1335.0,59.0,35.19732531,-88.18593755
Tennessee,US,5882.0,172.0,36.44355426,-82.94885298
Tennessee,US,-12276.0,-106.0,35.58332824,-89.28536625
Tennessee,US,-2215.0,8.0,35.65581134,-88.38600175
Tennessee,US,2066.0,59.0,36.33160906,-88.30121797
Tennessee,US,3246.0,68.0,35.80609681,-87.47643507
Tennessee,US,-5677.0,-50.0,36.28872054,-87.71878828
Tennessee,US,-22619.0,-182.0,36.03958805,-87.77992872
Tennessee,US,1011.0,30.0,36.36380466,-85.67239905
Tennessee,US,7788.0,174.0,36.04818632,-83.45148924
Tennessee,US,-1298.0,-38.0,36.45523950000001,-81.84886538
Tennessee,US,61551.0,958.0,35.99508821,-83.94635435
Tennessee,US,-1702.0,-29.0,36.34180170000001,-89.48921915
Tennessee,US,4094.0,47.0,35.75893438,-89.63015909999999
Tennessee,US,9287.0,134.0,35.21675201,-87.39787695
Tennessee,US,66.0,23.0,35.52853208,-87.49022694
Tennessee,US,-6698.0,-52.0,35.13738622,-86.58910106
Tennessee,US,4318.0,62.0,35.73939663,-84.31145275
Tennessee,US,-2061.0,-6.0,36.53157855,-86.00778595
Tennessee,US,7511.0,212.0,35.61181957,-88.84076036
Tennessee,US,-45995.0,-363.0,35.12997174,-85.62265895
Tennessee,US,3550.0,52.0,35.45798777,-86.76420988
Tennessee,US,18608.0,241.0,35.6187413,-87.07462444
Tennessee,US,-5306.0,0.0,35.42812616,-84.61520715
Tennessee,US,-120569.0,-1797.0,35.17468549,-88.5647812
Tennessee,US,-1085.0,5.0,35.51558739,-84.81482914
Tennessee,US,8734.0,168.0,35.44550387,-84.24902965
Tennessee,US,14563.0,127.0,36.49609412,-87.38550661
Tennessee,US,-28277.0,-345.0,35.27724699,-86.36230578
Tennessee,US,-5481.0,-55.0,36.13248031,-84.64880098
Tennessee,US,4578.0,125.0,36.35732446,-89.14921589
Tennessee,US,14894.0,112.0,,
Tennessee,US,2684.0,52.0,36.34117832,-85.28989535
Tennessee,US,-572.0,6.0,35.63708728,-87.86139634
Tennessee,US,181.0,5.0,36.55606529,-85.07763299999998
Tennessee,US,-3336.0,-42.0,35.12245443,-84.52075859
Tennessee,US,-73.0,-6.0,36.14005459,-85.50646123
Tennessee,US,3939.0,93.0,35.60536161,-84.93076643
Tennessee,US,5742.0,111.0,35.84923189,-84.52458689
Tennessee,US,10918.0,155.0,36.52454807,-86.87346725
Tennessee,US,33995.0,490.0,35.84591405,-86.4107263
Tennessee,US,-17134.0,-184.0,36.42325673,-84.50360494
Tennessee,US,-3156.0,-78.0,35.36979721,-85.41022136
Tennessee,US,20235.0,284.0,35.78077323,-83.52244332
Tennessee,US,155545.0,2398.0,35.1864775,-89.89692423
Tennessee,US,2446.0,16.0,36.25359775,-85.95411046
Tennessee,US,1349.0,31.0,36.50235092,-87.83920548
Tennessee,US,30637.0,537.0,36.51240691,-82.30412917
Tennessee,US,30522.0,419.0,36.46824103,-86.45917204
Tennessee,US,9960.0,136.0,35.501942,-89.73694895
Tennessee,US,2345.0,15.0,36.39026213,-86.16087954
Tennessee,US,22084.0,143.0,,
Tennessee,US,-9436.0,-46.0,36.10890856,-82.43709629
Tennessee,US,3270.0,51.0,36.28590426,-83.83651902
Tennessee,US,-3967.0,-42.0,35.69864497,-85.45221699
Tennessee,US,-26423.0,-373.0,35.6728299,-85.77969117
Tennessee,US,-263062.0,-3646.0,36.29472368,-82.49454720000001
Tennessee,US,3229.0,24.0,35.23868267,-87.78644456
Tennessee,US,6719.0,105.0,36.29896232,-88.71990865
Tennessee,US,3633.0,73.0,35.92929884,-85.45591799
Tennessee,US,33983.0,76.0,35.89099229,-86.89281867
Tennessee,US,-21025.0,-223.0,36.15496772,-86.29775884
Texas,US,-23256.0,-86.0,31.81534745,-95.65354823
Texas,US,1971.0,47.0,32.30468633,-102.6376548
Texas,US,12693.0,420.0,31.25457347,-94.60901487
Texas,US,1638.0,28.0,28.10556197,-96.9995047
Texas,US,-4323.0,-119.0,33.61569967,-98.68754589
Texas,US,-2829.0,-43.0,34.96507426,-101.3574874
Texas,US,2412.0,129.0,28.89333001,-98.52730485
Texas,US,-3507.0,-56.0,29.88548725,-96.27736949
Texas,US,-2118.0,3.0,34.06854817,-102.8299707
Texas,US,1223.0,18.0,29.74619598,-99.24598147
Texas,US,-47625.0,-1595.0,30.10370699,-97.31206354
Texas,US,-1147.0,-25.0,33.61640794,-99.21352901
Texas,US,5223.0,119.0,28.41761668,-97.74215593
Texas,US,40609.0,652.0,31.03736027,-97.4785025
Texas,US,343963.0,5309.0,29.44928723,-98.52019748
Texas,US,-4490.0,-12.0,30.26640707,-98.3999852
Texas,US,-4761.0,-153.0,32.74363984,-101.4316509
Texas,US,1363.0,41.0,31.89978581,-97.63613524
Texas,US,12941.0,333.0,33.44626922,-94.41834132
Texas,US,67856.0,854.0,29.18757369,-95.44563172
Texas,US,40316.0,355.0,30.663644800000004,-96.30205577
Texas,US,-41.0,-16.0,29.81008251,-103.2520326
Texas,US,-106985.0,-901.0,34.53026962,-101.2084947
Texas,US,783.0,38.0,27.03103197,-98.21808402
Texas,US,5442.0,140.0,31.77430356,-98.99907113
Texas,US,-13188.0,-305.0,30.49273808,-96.62158484
Texas,US,6529.0,79.0,30.78801353,-98.181887
Texas,US,8696.0,149.0,29.83668859,-97.61814775
Texas,US,-466.0,-36.0,28.47048236,-96.61633945
Texas,US,-8355.0,-42.0,32.29760619,-99.37326312
Texas,US,72123.0,1829.0,26.14524221,-97.48140372
Texas,US,1665.0,54.0,32.97195142,-94.97790104
Texas,US,646.0,14.0,35.40365929,-101.3542669
Texas,US,3602.0,132.0,33.07499881,-94.34646905
Texas,US,1373.0,30.0,34.53016752,-102.2617243
Texas,US,6655.0,33.0,29.70972016,-94.67154501
Texas,US,-322946.0,-4171.0,31.837258,-95.16559897
Texas,US,446.0,-49.0,34.529304100000004,-100.2077916
Texas,US,-2967.0,-39.0,33.78686685,-98.20771198
Texas,US,-2366.0,-48.0,33.60425307,-102.8284499
Texas,US,-464.0,3.0,31.88911733,-100.5297533
Texas,US,-84699.0,-775.0,31.76736834,-99.45240766
Texas,US,138238.0,1207.0,33.18820114,-96.57264368
Texas,US,-3063.0,-27.0,34.96489496,-100.2700111
Texas,US,2204.0,41.0,29.622098,-96.5273805
Texas,US,20981.0,433.0,29.80811278,-98.27647225
Texas,US,818.0,12.0,31.94854689,-98.55876441
Texas,US,-20923.0,-402.0,31.32635934,-99.86473038
Texas,US,5292.0,103.0,33.63979567,-97.21240912
Texas,US,-109182.0,-2616.0,31.39078397,-97.79936155
Texas,US,-26596.0,-344.0,34.07783319,-100.2785062
Texas,US,-4000.0,-54.0,31.43052248,-102.5143314
Texas,US,-1913.0,-18.0,30.72367027,-101.4134238
Texas,US,-2627.0,-76.0,33.61431553,-101.3000364
Texas,US,-2945.0,-67.0,31.44506775,-104.5185739
Texas,US,1426.0,18.0,36.27787176,-102.6020725
Texas,US,412833.0,5735.0,32.76670599,-96.7779605
Texas,US,1812.0,72.0,32.74255572,-101.9477242
Texas,US,-79939.0,-717.0,29.08101855,-97.3568117
Texas,US,2433.0,73.0,34.96522957,-102.6054267
Texas,US,-1241.0,-34.0,33.38570922,-95.66921122
Texas,US,110569.0,1030.0,33.20521901,-97.11691153
Texas,US,-634.0,-32.0,33.61616822,-100.7788855
Texas,US,-48995.0,-484.0,28.42270064,-99.75645095
Texas,US,14.0,-4.0,34.96517499,-100.8140093
Texas,US,-1177.0,1.0,27.68184592,-98.50864568
Texas,US,2198.0,87.0,32.32743996,-98.83243566
Texas,US,27311.0,554.0,31.86898877,-102.5429428
Texas,US,-2768.0,-52.0,29.98202582,-100.304252
Texas,US,143767.0,3074.0,31.76980765,-106.2363275
Texas,US,20957.0,110.0,32.34894117,-96.79371841
Texas,US,-6575.0,-282.0,32.23602653,-98.21773417
Texas,US,-2343.0,-24.0,31.25350609,-96.93630086
Texas,US,-15179.0,-97.0,33.59564294,-96.10751083
Texas,US,471.0,-71.0,29.87788372,-96.92076062
Texas,US,-186.0,4.0,32.74281316,-100.4019302
Texas,US,499.0,11.0,34.07227468,-101.3031546
Texas,US,-1038.0,-14.0,33.97308618,-99.7767797
Texas,US,117221.0,1049.0,29.52704478,-95.77219463
Texas,US,-6118.0,-100.0,33.17653242,-95.21917243
Texas,US,-562875.0,-7189.0,31.70422788,-96.15072516
Texas,US,-3744.0,-47.0,28.86751206,-99.10804207
Texas,US,527.0,66.0,32.74055318,-102.6353295
Texas,US,67451.0,701.0,29.40167322,-94.90469073
Texas,US,-27714.0,-297.0,33.17969345,-101.2984114
Texas,US,3272.0,81.0,30.31824095,-98.94676915
Texas,US,-6364.0,-219.0,31.86942909,-101.5207776
Texas,US,-114381.0,-3090.0,28.65696592,-97.42760647
Texas,US,-2251.0,-34.0,29.45634206,-97.49424032
Texas,US,480.0,-21.0,35.40081878,-100.8129222
Texas,US,10360.0,378.0,33.62744998,-96.67753461
Texas,US,13735.0,462.0,32.47940482,-94.81591935
Texas,US,3761.0,47.0,30.54579585,-95.98902499
Texas,US,21828.0,241.0,29.58165339,-97.94786822
Texas,US,4110.0,191.0,34.07044901,-101.8268114
Texas,US,-7035.0,-185.0,34.5307555,-100.6813852
Texas,US,-2415.0,-44.0,31.70470573,-98.11083887
Texas,US,1312.0,26.0,36.27743284,-101.3545796
Texas,US,-228.0,-4.0,34.28944521,-99.74632408
Texas,US,7618.0,180.0,30.33364686,-94.38931817
Texas,US,717200.0,9631.0,29.85864939,-95.39339521
Texas,US,9874.0,183.0,32.54935988,-94.36934071
Texas,US,-24783.0,-487.0,35.84008013,-102.6029022
Texas,US,-155.0,20.0,33.17823584,-99.73037358
Texas,US,30038.0,286.0,30.05669873,-98.02944344
Texas,US,-22337.0,-414.0,35.83764858,-100.2703577
Texas,US,5890.0,293.0,32.21128872,-95.85846587
Texas,US,126775.0,3488.0,26.39418217,-98.18299696
Texas,US,-12808.0,-130.0,31.99045053,-97.13423143
Texas,US,1069.0,63.0,33.60771256,-102.3431676
Texas,US,10099.0,214.0,32.42990927,-97.83242024
Texas,US,5553.0,150.0,33.14875072,-95.56351139
Texas,US,-2498.0,-15.0,31.31925973,-95.42226208
Texas,US,5012.0,143.0,32.30621324,-101.4356444
Texas,US,765.0,14.0,31.45628381,-105.388178
Texas,US,10739.0,310.0,33.12351514,-96.08551032
Texas,US,1471.0,2.0,35.84006574,-101.3546643
Texas,US,-69.0,-17.0,31.30375559,-100.982439
Texas,US,-188.0,-8.0,33.23377248,-98.17283469
Texas,US,-2064.0,-117.0,28.95472367,-96.57749563
Texas,US,1249.0,79.0,30.74685667,-94.02667579
Texas,US,-3028.0,-36.0,30.71490589,-104.1399973
Texas,US,30324.0,657.0,29.8832777,-94.16434171
Texas,US,-1632.0,-23.0,27.04453923,-98.6968187
Texas,US,5473.0,134.0,27.73103938,-98.0904705
Texas,US,20608.0,351.0,32.37877812,-97.36615819
Texas,US,279.0,-8.0,32.73997145,-99.87861576
Texas,US,3945.0,46.0,28.90705334,-97.85960149
Texas,US,23814.0,428.0,32.599141700000004,-96.28734728
Texas,US,3378.0,42.0,29.94414155,-98.7113588
Texas,US,55.0,2.0,26.92601662,-97.66413984
Texas,US,-49825.0,-834.0,33.18104136,-100.7780939
Texas,US,6756.0,117.0,30.06040006,-99.34930144
Texas,US,-2076.0,-23.0,30.48678918,-99.74856473
Texas,US,-901.0,-35.0,33.61643847,-100.2558057
Texas,US,-123.0,-10.0,29.34967888,-100.4186638
Texas,US,4225.0,127.0,27.42435506,-97.69894948
Texas,US,-4773.0,-99.0,33.60519951,-99.7422906
Texas,US,-9523.0,-329.0,28.34453111,-99.09908775
Texas,US,6322.0,200.0,33.66981763,-95.57404777
Texas,US,-26882.0,-437.0,34.06859623,-102.3516289
Texas,US,3934.0,66.0,31.19531316,-98.24206613
Texas,US,-2583.0,-29.0,29.38508402,-96.93186692
Texas,US,2835.0,45.0,30.31120597,-96.97045773
Texas,US,-20824.0,-222.0,31.29872538,-95.9936328
Texas,US,10787.0,304.0,30.15152688,-94.81205615
Texas,US,3092.0,87.0,31.5454767,-96.58095444
Texas,US,-757.0,-20.0,36.27783108,-100.2733151
Texas,US,-803.0,-38.0,28.35101362,-98.1246786
Texas,US,-70584.0,-627.0,30.70645047,-98.68475262
Texas,US,-3643.0,-77.0,31.84947612,-103.5818571
Texas,US,63547.0,1057.0,33.61008596,-101.8204789
Texas,US,751.0,21.0,33.17657705,-101.8162849
Texas,US,-3841.0,-136.0,30.96694679,-95.93003775
Texas,US,-6423.0,-95.0,32.79868409,-94.3566123
Texas,US,139.0,-19.0,32.30600051,-101.9513518
Texas,US,-1205.0,-48.0,30.71780434,-99.22629416
Texas,US,-41574.0,-861.0,28.81955746,-96.01230294
Texas,US,11043.0,387.0,28.7429195,-100.3157686
Texas,US,600.0,36.0,31.1925468,-99.34682807
Texas,US,30313.0,590.0,31.55255453,-97.20217694
Texas,US,-3634.0,-82.0,28.35251708,-98.56769164
Texas,US,4451.0,86.0,29.3557301,-99.11030298
Texas,US,-19194.0,-211.0,30.88990665,-99.8204794
Texas,US,28474.0,376.0,31.86904128,-102.0315682
Texas,US,1901.0,54.0,30.78581830000001,-96.97718698
Texas,US,-3809.0,-109.0,31.49557106,-98.59272068
Texas,US,-16668.0,-450.0,32.30623474,-100.9212058
Texas,US,2556.0,74.0,33.67521893,-97.72500958
Texas,US,95747.0,1105.0,30.30079133,-95.50572772
Texas,US,-12242.0,-217.0,35.83769242,-101.8930281
Texas,US,1505.0,50.0,33.11304005,-94.73255695
Texas,US,-190.0,-5.0,34.07408766,-100.779722
Texas,US,7765.0,198.0,31.62017125,-94.61803994
Texas,US,6912.0,149.0,32.04620681,-96.47428766
Texas,US,-132.0,31.0,30.78548982,-93.74408813
Texas,US,2361.0,84.0,32.30365282,-100.4060208
Texas,US,54083.0,1261.0,27.736286,-97.5433285
Texas,US,-13312.0,-133.0,36.27829105,-100.8158184
Texas,US,-1022.0,-41.0,35.40425596,-102.6027606
Texas,US,6518.0,183.0,30.11879481,-93.89412775
Texas,US,4294.0,80.0,32.75310985,-98.31319001
Texas,US,2756.0,79.0,32.163959600000005,-94.30552481
Texas,US,23129.0,314.0,32.77757172,-97.80500621
Texas,US,-3559.0,-138.0,34.52993409,-102.7844668
Texas,US,1287.0,34.0,30.78097267,-102.7241261
Texas,US,5877.0,213.0,30.79472531,-94.8276624
Texas,US,21799.0,540.0,35.40133773,-101.893964
Texas,US,548.0,25.0,29.99954402,-104.2408079
Texas,US,-1172.0,-28.0,32.87109387,-95.79232691
Texas,US,22983.0,395.0,34.96585996,-101.8971322
Texas,US,-22412.0,-518.0,31.36607041,-101.5232659
Texas,US,-667.0,4.0,29.83321503,-99.82018052
Texas,US,-9572.0,-255.0,33.61886692,-95.04841765
Texas,US,2587.0,31.0,31.32323325,-103.6903896
Texas,US,1124.0,26.0,28.3238976,-97.15766311
Texas,US,-35.0,-5.0,35.83809685,-100.813175
Texas,US,3000.0,59.0,31.02539637,-96.51272246
Texas,US,18246.0,209.0,32.89779518,-96.40771592
Texas,US,-309552.0,-3825.0,31.8314342,-99.97616148
Texas,US,-8231.0,-247.0,32.10773545,-94.76176432
Texas,US,928.0,74.0,31.34318809,-93.85440451
Texas,US,-267.0,-20.0,31.39457611,-94.17000399
Texas,US,3645.0,78.0,30.57933681,-95.16260304
Texas,US,1967.0,212.0,28.00880118,-97.51763891
Texas,US,-14809.0,-282.0,31.1577796,-98.81758731
Texas,US,-109917.0,-1138.0,30.89740592,-100.5384842
Texas,US,2004.0,53.0,32.74613808,-100.9162664
Texas,US,-1574.0,-44.0,32.73587756,-99.35401337
Texas,US,-10385.0,114.0,31.79211404,-94.14550696
Texas,US,-4561.0,-71.0,36.27751473,-101.8933156
Texas,US,33391.0,826.0,32.37474036,-95.2717568
Texas,US,-3713.0,-55.0,32.22236802,-97.77403489
Texas,US,3913.0,112.0,26.56150059,-98.73892358
Texas,US,-3930.0,-108.0,32.73553157,-98.83631615
Texas,US,-11952.0,-255.0,31.82781912,-101.0500746
Texas,US,-10890.0,-136.0,33.17906744,-100.2538401
Texas,US,-4547.0,-46.0,30.49856623,-100.5382014
Texas,US,307.0,1.0,34.53028891,-101.7349174
Texas,US,386271.0,4919.0,32.77143818,-97.29101614
Texas,US,-31758.0,-213.0,32.30163422,-99.89007449
Texas,US,-4995.0,-126.0,30.22429013,-102.0766732
Texas,US,897.0,61.0,33.17402785,-102.3354521
Texas,US,-14962.0,-400.0,33.17751417,-99.21226795
Texas,US,4372.0,49.0,33.21339719,-94.96797273
Texas,US,14833.0,299.0,31.40464436,-100.462443
Texas,US,78590.0,951.0,30.33432034,-97.7853562
Texas,US,-4277.0,-22.0,31.0879489,-95.1367187
Texas,US,1802.0,50.0,30.77031716,-94.37690895
Texas,US,8601.0,-142.0,,
Texas,US,2366.0,6.0,32.73706798,-94.93999853
